Unnamed: 0,timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,Position,cluster_label
413,12/16/2014 06:40:00 AM,0013a20040b315ec,1,501,20.3,20.3,20.3,95.5,95.5,95.5,37.7,37.7,37.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216064000,,1
421,12/16/2014 06:55:00 AM,0013a20040b315ec,1,501,21.3,21.3,21.3,98.0,98.0,98.0,32.5,32.5,32.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216065500,,1
429,12/16/2014 07:05:00 AM,0013a20040b315ec,1,501,21.6,21.6,21.6,97.9,97.9,97.9,32.4,32.4,32.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216070500,,1
436,12/16/2014 07:15:00 AM,0013a20040b315ec,1,501,20.6,20.6,20.6,97.9,97.9,97.9,35.8,35.8,35.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216071500,,1
444,12/16/2014 07:25:00 AM,0013a20040b315ec,1,501,21.0,21.0,21.0,98.0,98.0,98.0,35.4,35.4,35.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216072500,,1
452,12/16/2014 07:35:00 AM,0013a20040b315ec,1,501,18.1,18.1,18.1,92.6,92.6,92.6,33.6,33.6,33.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216073500,,1
459,12/16/2014 07:45:00 AM,0013a20040b315ec,1,501,19.4,19.4,19.4,96.6,96.6,96.6,34.1,34.1,34.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216074500,,1
466,12/16/2014 07:55:00 AM,0013a20040b315ec,1,501,17.4,17.4,17.4,92.2,92.2,92.2,35.8,35.8,35.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216075500,,1
473,12/16/2014 08:05:00 AM,0013a20040b315ec,1,501,16.8,16.8,16.8,94.6,94.6,94.6,37.7,37.7,37.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216080500,,1
481,12/16/2014 08:15:00 AM,0013a20040b315ec,1,501,16.8,16.8,16.8,89.8,89.8,89.8,37.1,37.1,37.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216081500,,1
487,12/16/2014 08:25:00 AM,0013a20040b315ec,1,501,16.8,16.8,16.8,92.2,92.2,92.2,33.2,33.2,33.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216082500,,1
495,12/16/2014 08:35:00 AM,0013a20040b315ec,1,501,17.1,17.1,17.1,91.3,91.3,91.3,31.1,31.1,31.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216083500,,1
503,12/16/2014 08:45:00 AM,0013a20040b315ec,1,501,17.1,17.1,17.1,92.2,92.2,92.2,31.9,31.9,31.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216084500,,1
509,12/16/2014 08:55:00 AM,0013a20040b315ec,1,501,17.1,17.1,17.1,88.2,88.2,88.2,33.3,33.3,33.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216085500,,1
516,12/16/2014 09:05:00 AM,0013a20040b315ec,1,501,17.1,17.1,17.1,84.3,84.3,84.3,34.1,34.1,34.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216090500,,1
523,12/16/2014 09:15:00 AM,0013a20040b315ec,1,501,16.8,16.8,16.8,75.8,75.8,75.8,28.6,28.6,28.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216091500,,1
530,12/16/2014 09:25:00 AM,0013a20040b315ec,1,501,16.8,16.8,16.8,72.5,72.5,72.5,26.4,26.4,26.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216092500,,1
537,12/16/2014 09:35:00 AM,0013a20040b315ec,1,501,16.5,16.5,16.5,56.1,56.1,56.1,29.4,29.4,29.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216093500,,1
545,12/16/2014 09:45:00 AM,0013a20040b315ec,1,501,16.1,16.1,16.1,32.1,32.1,32.1,31.4,31.4,31.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216094500,,1
551,12/16/2014 09:55:00 AM,0013a20040b315ec,1,501,15.8,15.8,15.8,12.1,12.1,12.1,32.5,32.5,32.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216095500,,1
558,12/16/2014 10:10:00 AM,0013a20040b315ec,1,501,15.5,15.5,15.5,2.9,2.9,2.9,31.4,31.4,31.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216101000,,1
565,12/16/2014 10:20:00 AM,0013a20040b315ec,1,501,15.2,15.2,15.2,1.5,1.5,1.5,32.4,32.4,32.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216102000,,1
572,12/16/2014 10:30:00 AM,0013a20040b315ec,1,501,14.5,14.5,14.5,1.2,1.2,1.2,33.5,33.5,33.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216103000,,1
578,12/16/2014 10:40:00 AM,0013a20040b315ec,1,501,14.8,14.8,14.8,1.2,1.2,1.2,33.2,33.2,33.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216104000,,1
586,12/16/2014 10:50:00 AM,0013a20040b315ec,1,501,14.5,14.5,14.5,1.2,1.2,1.2,34.4,34.4,34.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216105000,,1
593,12/16/2014 11:00:00 AM,0013a20040b315ec,1,501,14.2,14.2,14.2,1.2,1.2,1.2,33.8,33.8,33.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216110000,,1
599,12/16/2014 11:10:00 AM,0013a20040b315ec,1,501,13.9,13.9,13.9,1.2,1.2,1.2,35.5,35.5,35.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216111000,,1
605,12/16/2014 11:20:00 AM,0013a20040b315ec,1,501,13.9,13.9,13.9,1.2,1.2,1.2,36.2,36.2,36.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216112000,,1
612,12/16/2014 11:30:00 AM,0013a20040b315ec,1,501,13.9,13.9,13.9,1.2,1.2,1.2,36.2,36.2,36.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216113000,,1
620,12/16/2014 11:40:00 AM,0013a20040b315ec,1,501,13.9,13.9,13.9,1.2,1.2,1.2,36.0,36.0,36.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216114000,,1
627,12/16/2014 11:50:00 AM,0013a20040b315ec,1,501,13.2,13.2,13.2,1.2,1.2,1.2,37.1,37.1,37.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216115000,,1
634,12/16/2014 12:00:00 PM,0013a20040b315ec,1,501,13.5,13.5,13.5,1.2,1.2,1.2,36.8,36.8,36.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216120000,,1
639,12/16/2014 12:10:00 PM,0013a20040b315ec,1,501,13.5,13.5,13.5,1.2,1.2,1.2,36.6,36.6,36.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216121000,,1
645,12/16/2014 12:20:00 PM,0013a20040b315ec,1,501,13.2,13.2,13.2,1.2,1.2,1.2,36.6,36.6,36.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216122000,,1
653,12/16/2014 12:30:00 PM,0013a20040b315ec,1,501,13.2,13.2,13.2,1.2,1.2,1.2,37.3,37.3,37.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216123000,,1
661,12/16/2014 12:40:00 PM,0013a20040b315ec,1,501,11.9,11.9,11.9,1.1,1.1,1.1,48.6,48.6,48.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216124000,,1
669,12/16/2014 12:50:00 PM,0013a20040b315ec,1,501,12.3,12.3,12.3,1.1,1.1,1.1,61.5,61.5,61.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216125000,,1
675,12/16/2014 01:00:00 PM,0013a20040b315ec,1,501,12.6,12.6,12.6,1.1,1.1,1.1,54.0,54.0,54.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216130000,,1
682,12/16/2014 01:10:00 PM,0013a20040b315ec,1,501,12.6,12.6,12.6,1.1,1.1,1.1,50.3,50.3,50.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216131000,,1
690,12/16/2014 01:25:00 PM,0013a20040b315ec,1,501,12.6,12.6,12.6,1.1,1.1,1.1,42.0,42.0,42.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216132500,,1
697,12/16/2014 01:35:00 PM,0013a20040b315ec,1,501,12.3,12.3,12.3,1.1,1.1,1.1,42.0,42.0,42.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216133500,,1
704,12/16/2014 01:45:00 PM,0013a20040b315ec,1,501,12.6,12.6,12.6,1.1,1.1,1.1,41.8,41.8,41.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216134500,,1
711,12/16/2014 01:55:00 PM,0013a20040b315ec,1,501,12.3,12.3,12.3,1.2,1.2,1.2,42.8,42.8,42.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216135500,,1
717,12/16/2014 02:05:00 PM,0013a20040b315ec,1,501,11.9,11.9,11.9,1.2,1.2,1.2,44.4,44.4,44.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216140500,,1
724,12/16/2014 02:15:00 PM,0013a20040b315ec,1,501,11.9,11.9,11.9,1.2,1.2,1.2,44.4,44.4,44.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216141500,,1
732,12/16/2014 02:25:00 PM,0013a20040b315ec,1,501,12.6,12.6,12.6,1.2,1.2,1.2,42.8,42.8,42.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216142500,,1
740,12/16/2014 02:35:00 PM,0013a20040b315ec,1,501,12.3,12.3,12.3,1.2,1.2,1.2,43.1,43.1,43.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216143500,,1
747,12/16/2014 02:45:00 PM,0013a20040b315ec,1,501,11.9,11.9,11.9,1.2,1.2,1.2,44.2,44.2,44.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216144500,,1
755,12/16/2014 02:55:00 PM,0013a20040b315ec,1,501,11.9,11.9,11.9,1.2,1.2,1.2,44.2,44.2,44.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216145500,,1
762,12/16/2014 03:05:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.2,1.2,1.2,44.4,44.4,44.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216150500,,1
770,12/16/2014 03:15:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,1.2,1.2,1.2,44.8,44.8,44.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216151500,,1
776,12/16/2014 03:25:00 PM,0013a20040b315ec,1,501,11.3,11.3,11.3,1.2,1.2,1.2,45.6,45.6,45.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216152500,,1
782,12/16/2014 03:35:00 PM,0013a20040b315ec,1,501,11.3,11.3,11.3,1.2,1.2,1.2,45.9,45.9,45.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216153500,,1
789,12/16/2014 03:45:00 PM,0013a20040b315ec,1,501,11.3,11.3,11.3,1.2,1.2,1.2,46.1,46.1,46.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216154500,,1
796,12/16/2014 03:55:00 PM,0013a20040b315ec,1,501,11.0,11.0,11.0,1.2,1.2,1.2,46.7,46.7,46.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216155500,,1
804,12/16/2014 04:05:00 PM,0013a20040b315ec,1,501,11.3,11.3,11.3,1.2,1.2,1.2,45.8,45.8,45.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216160500,,1
811,12/16/2014 04:15:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,1.2,1.2,1.2,46.9,46.9,46.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216161500,,1
818,12/16/2014 04:30:00 PM,0013a20040b315ec,1,501,11.0,11.0,11.0,1.2,1.2,1.2,45.9,45.9,45.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216163000,,1
825,12/16/2014 04:40:00 PM,0013a20040b315ec,1,501,11.3,11.3,11.3,1.2,1.2,1.2,46.6,46.6,46.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216164000,,1
833,12/16/2014 04:50:00 PM,0013a20040b315ec,1,501,11.0,11.0,11.0,1.2,1.2,1.2,47.2,47.2,47.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216165000,,1
841,12/16/2014 05:00:00 PM,0013a20040b315ec,1,501,11.0,11.0,11.0,1.2,1.2,1.2,47.3,47.3,47.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216170000,,1
848,12/16/2014 05:10:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,1.2,1.2,1.2,48.3,48.3,48.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216171000,,1
854,12/16/2014 05:20:00 PM,0013a20040b315ec,1,501,11.0,11.0,11.0,1.2,1.2,1.2,48.0,48.0,48.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216172000,,1
861,12/16/2014 05:30:00 PM,0013a20040b315ec,1,501,11.0,11.0,11.0,1.2,1.2,1.2,47.3,47.3,47.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216173000,,1
867,12/16/2014 05:40:00 PM,0013a20040b315ec,1,501,10.3,10.3,10.3,1.2,1.2,1.2,48.8,48.8,48.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216174000,,1
873,12/16/2014 05:50:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,1.2,1.2,1.2,48.1,48.1,48.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216175000,,1
880,12/16/2014 06:00:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,1.2,1.2,1.2,47.5,47.5,47.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216180000,,1
887,12/16/2014 06:10:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,1.4,1.4,1.4,47.3,47.3,47.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216181000,,1
894,12/16/2014 06:20:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,2.6,2.6,2.6,47.2,47.2,47.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216182000,,1
900,12/16/2014 06:30:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,10.9,10.9,10.9,47.3,47.3,47.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216183000,,1
906,12/16/2014 06:40:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,32.6,32.6,32.6,47.0,47.0,47.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216184000,,1
914,12/16/2014 06:50:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,54.3,54.3,54.3,47.7,47.7,47.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216185000,,1
921,12/16/2014 07:00:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,67.9,67.9,67.9,47.7,47.7,47.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216190000,,1
928,12/16/2014 07:10:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,75.4,75.4,75.4,47.3,47.3,47.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216191000,,1
935,12/16/2014 07:20:00 PM,0013a20040b315ec,1,501,10.3,10.3,10.3,79.8,79.8,79.8,48.1,48.1,48.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216192000,,1
939,12/16/2014 07:30:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,82.1,82.1,82.1,47.7,47.7,47.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216193000,,1
945,12/16/2014 07:45:00 PM,0013a20040b315ec,1,501,10.6,10.6,10.6,83.7,83.7,83.7,48.1,48.1,48.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216194500,,1
952,12/16/2014 07:55:00 PM,0013a20040b315ec,1,501,11.0,11.0,11.0,85.0,85.0,85.0,46.7,46.7,46.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216195500,,1
958,12/16/2014 08:05:00 PM,0013a20040b315ec,1,501,11.3,11.3,11.3,86.1,86.1,86.1,46.2,46.2,46.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216200500,,1
965,12/16/2014 08:15:00 PM,0013a20040b315ec,1,501,11.3,11.3,11.3,86.4,86.4,86.4,46.4,46.4,46.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216201500,,1
971,12/16/2014 08:25:00 PM,0013a20040b315ec,1,501,11.3,11.3,11.3,87.1,87.1,87.1,45.8,45.8,45.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216202500,,1
979,12/16/2014 08:35:00 PM,0013a20040b315ec,1,501,11.6,11.6,11.6,87.8,87.8,87.8,44.7,44.7,44.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216203500,,1
986,12/16/2014 08:45:00 PM,0013a20040b315ec,1,501,11.9,11.9,11.9,88.2,88.2,88.2,44.8,44.8,44.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216204500,,1
993,12/16/2014 08:55:00 PM,0013a20040b315ec,1,501,12.3,12.3,12.3,88.7,88.7,88.7,42.9,42.9,42.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216205500,,1
1000,12/16/2014 09:05:00 PM,0013a20040b315ec,1,501,12.6,12.6,12.6,89.2,89.2,89.2,42.1,42.1,42.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216210500,,1
1006,12/16/2014 09:15:00 PM,0013a20040b315ec,1,501,12.9,12.9,12.9,89.9,89.9,89.9,41.4,41.4,41.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216211500,,1
1014,12/16/2014 09:25:00 PM,0013a20040b315ec,1,501,13.5,13.5,13.5,91.0,91.0,91.0,41.0,41.0,41.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216212500,,1
1021,12/16/2014 09:35:00 PM,0013a20040b315ec,1,501,13.5,13.5,13.5,91.5,91.5,91.5,38.8,38.8,38.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216213500,,1
1026,12/16/2014 09:45:00 PM,0013a20040b315ec,1,501,14.5,14.5,14.5,92.5,92.5,92.5,38.5,38.5,38.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216214500,,1
1033,12/16/2014 09:55:00 PM,0013a20040b315ec,1,501,14.5,14.5,14.5,93.3,93.3,93.3,37.3,37.3,37.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216215500,,1
1040,12/16/2014 10:05:00 PM,0013a20040b315ec,1,501,15.5,15.5,15.5,93.9,93.9,93.9,36.3,36.3,36.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216220500,,1
1047,12/16/2014 10:15:00 PM,0013a20040b315ec,1,501,18.7,18.7,18.7,94.4,94.4,94.4,33.0,33.0,33.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216221500,,1
1053,12/16/2014 10:25:00 PM,0013a20040b315ec,1,501,17.4,17.4,17.4,94.8,94.8,94.8,34.4,34.4,34.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216222500,,1
1060,12/16/2014 10:35:00 PM,0013a20040b315ec,1,501,18.7,18.7,18.7,95.0,95.0,95.0,31.6,31.6,31.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216223500,,1
1066,12/16/2014 10:45:00 PM,0013a20040b315ec,1,501,20.3,20.3,20.3,95.7,95.7,95.7,31.4,31.4,31.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216224500,,1
1073,12/16/2014 11:00:00 PM,0013a20040b315ec,1,501,19.4,19.4,19.4,96.2,96.2,96.2,31.6,31.6,31.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216230000,,1
1080,12/16/2014 11:10:00 PM,0013a20040b315ec,1,501,20.3,20.3,20.3,96.5,96.5,96.5,31.3,31.3,31.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216231000,,1
1085,12/16/2014 11:20:00 PM,0013a20040b315ec,1,501,21.3,21.3,21.3,96.8,96.8,96.8,30.8,30.8,30.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216232000,,1
1092,12/16/2014 11:30:00 PM,0013a20040b315ec,1,501,22.6,22.6,22.6,97.1,97.1,97.1,31.9,31.9,31.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216233000,,1
1099,12/16/2014 11:40:00 PM,0013a20040b315ec,1,501,22.3,22.3,22.3,97.1,97.1,97.1,28.9,28.9,28.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216234000,,1
1106,12/16/2014 11:50:00 PM,0013a20040b315ec,1,501,22.3,22.3,22.3,97.1,97.1,97.1,29.2,29.2,29.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141216235000,,1
1110,12/17/2014 12:00:00 AM,0013a20040b315ec,1,501,21.0,21.0,21.0,97.0,97.0,97.0,26.1,26.1,26.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141217000000,,1
1116,12/17/2014 12:10:00 AM,0013a20040b315ec,1,501,21.0,21.0,21.0,97.0,97.0,97.0,27.3,27.3,27.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141217001000,,1
1123,12/17/2014 12:20:00 AM,0013a20040b315ec,1,501,22.9,22.9,22.9,97.1,97.1,97.1,28.3,28.3,28.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141217002000,,1
1129,12/17/2014 12:30:00 AM,0013a20040b315ec,1,501,21.9,21.9,21.9,97.2,97.2,97.2,26.1,26.1,26.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141217003000,,1
1135,12/17/2014 12:40:00 AM,0013a20040b315ec,1,501,22.3,22.3,22.3,97.2,97.2,97.2,25.3,25.3,25.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141217004000,,1
1143,12/17/2014 12:50:00 AM,0013a20040b315ec,1,501,22.6,22.6,22.6,97.3,97.3,97.3,25.7,25.7,25.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141217005000,,1
1149,12/17/2014 01:00:00 AM,0013a20040b315ec,1,501,18.4,18.4,18.4,94.2,94.2,94.2,28.3,28.3,28.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141217010000,,1
1155,12/17/2014 01:10:00 AM,0013a20040b315ec,1,501,20.6,20.6,20.6,97.2,97.2,97.2,26.2,26.2,26.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20141217011000,,1
